batch_size,num_heads,head_dim,seq_len,dtype,device,mode,pattern_type,backend,causal,topk,window_size,block_size,timing_source,actual_backend,total_time_ms_mean,total_time_ms_p50,total_time_ms_p95,peak_memory_mb,rel_err,cosine_sim,kl_divergence,top1_match_rate,_status
10,8,256,2048,fp16,cuda,prefill,dense,dense_sdpa,True,,,,real_cuda,DenseSdpaBackend,1.861626558303833,1.8605599999427795,1.8756032049655915,1023.1826171875,0.0,1.0,0.0,1.0,ok
10,8,256,2048,fp16,cuda,prefill,topk,masked_sdpa,True,64,,,proxy,MaskedSdpaBackend,31.63026342391968,31.58415985107422,31.7538179397583,4053.8525390625,0.048736292868852615,0.9988124370574951,0.0,1.0,ok
10,8,256,2048,fp16,cuda,prefill,topk,masked_sdpa,True,128,,,proxy,MaskedSdpaBackend,32.38065578460694,32.098304748535156,34.336717414855954,4233.8525390625,0.03557945042848587,0.9993671178817749,0.0,1.0,ok
10,8,256,2048,fp16,cuda,prefill,bigbird,masked_sdpa,True,64,,,proxy,MaskedSdpaBackend,20.26211654663086,20.224000930786133,20.316862392425538,4001.8837890625,0.04168936610221863,0.9991310238838196,0.0,1.0,ok
10,8,256,2048,fp16,cuda,prefill,bigbird,masked_sdpa,True,128,,,proxy,MaskedSdpaBackend,20.27159492492676,20.22231960296631,20.346114349365234,4001.8994140625,0.027176454663276672,0.9996308088302612,0.0,1.0,ok
10,8,256,2048,fp16,cuda,prefill,bigbird,triton_bigbird,True,64,,,real_cuda,triton_bigbird,1.6739542448520661,1.6745280027389526,1.6896831929683684,913.8837890625,0.02826736494898796,0.9996006488800049,1.86528753577614e-31,1.0,ok
10,8,256,2048,fp16,cuda,prefill,bigbird,triton_bigbird,True,128,,,real_cuda,triton_bigbird,1.777553607225418,1.7756160497665405,1.795092761516571,913.8994140625,0.021564742550253868,0.9997674226760864,1.606255774808332e-33,1.0,ok
10,8,256,2048,fp16,cuda,decode,dense,dense_sdpa,True,,,,real_cuda,DenseSdpaBackend,0.40969151943922044,0.40163199603557587,0.4363392129540443,104.20361328125,0.0,1.0000001192092896,0.0,1.0,ok
10,8,256,2048,fp16,cuda,decode,topk,masked_sdpa,True,64,,,proxy,MaskedSdpaBackend,0.5933120000362396,0.5855839848518372,0.6329119890928269,104.20556640625,0.0,1.0000001192092896,0.0,1.0,ok
10,8,256,2048,fp16,cuda,decode,topk,masked_sdpa,True,128,,,proxy,MaskedSdpaBackend,0.5904630374908447,0.5866879820823669,0.6167263746261596,104.20556640625,0.0,1.0,0.0,1.0,ok
10,8,256,2048,fp16,cuda,decode,bigbird,masked_sdpa,True,64,,,proxy,MaskedSdpaBackend,0.5736620819568634,0.5676160156726837,0.6052704185247422,136.23583984375,0.0,1.0,0.0,1.0,ok
10,8,256,2048,fp16,cuda,decode,bigbird,masked_sdpa,True,128,,,proxy,MaskedSdpaBackend,0.5870716798305512,0.570719987154007,0.6118479996919631,136.25146484375,0.0,1.0000001192092896,0.0,1.0,ok
10,8,256,2048,fp16,cuda,decode,bigbird,triton_bigbird,True,64,,,real_cuda,triton_bigbird,0.4598131203651428,0.45772799849510193,0.4741664037108421,136.17333984375,0.0,1.0,0.0,1.0,ok
10,8,256,2048,fp16,cuda,decode,bigbird,triton_bigbird,True,128,,,real_cuda,triton_bigbird,0.45594175934791564,0.45260798931121826,0.4745312064886093,136.18896484375,0.0,1.0,0.0,1.0,ok
